ID,Название,Авторы,Год публикации,В_РИНЦ
44808818,ЭМПИРИЧЕСКИЙ ПОДХОД К ОЦЕНКЕ ПОМЕХОУСТОЙЧИВОСТИ СИГНАЛОВ ФАЗОВОЙ МОДУЛЯЦИИ,"Дворников С.В., Дворников С.С.",2020,Да
44839076,МЕТОДИКА УЧЕТА ПЕРЕДОВОГО ПЕДАГОГИЧЕСКОГО ОПЫТА И ИННОВАЦИЙ В ВУЗЕ,"Лаута О.С., Митрофанов М.В.",2020,Нет
48218632,ИНТЕЛЛЕКТУАЛЬНЫЕ СИСТЕМЫ КОНТРОЛЯ ТЕХНИЧЕСКОГО СОСТОЯИЯ ИСТОЧНИКОВ АВТОНОМНОГО ЭЛЕКТРОСНАБЖЕНИЯ ПОЛЕВЫХ ОБЪЕКТОВ СВЯЗИ,"Абрамкин Р.В., Бартош В.В., Веселовский А.П., Винограденко А.М.",2020,Да
48218636,МОДЕЛЬ КОНТРОЛЯ ТЕХНИЧЕСКОГО СОСТОЯНИЯ СРЕДСТВ СВЯЗИ И РАДИОТЕХНИЧЕСКОГО ОБЕСПЕЧЕНИЯ,Меженов А.В.,2020,Да
48159776,ИНТЕЛЛЕКТУАЛИЗАЦИЯ СИСТЕМ АВТОНОМНОГО ЭЛЕКТРОСНАБЖЕНИЯ КОМПЛЕКСОВ СВЯЗИ СПЕЦИАЛЬНОГО НАЗНАЧЕНИЯ,"Абрамкин Р.В., Веселовский А.П., Винограденко А.М., Косарева Л.И.",2020,Да
48159782,МОДЕЛИРОВАНИЕ ЭВОЛЮЦИИ ОБЛАСТИ НЕОПРЕДЕЛЕННОСТИ КОНТРОЛИРУЕМЫХ СИСТЕМ НА ОСНОВЕ ИНТЕЛЛЕКТУАЛЬНОГО ПОДХОДА,"Винограденко А.М., Федоренко В.В., Будко Н.П.",2020,Да
48235566,ИСПОЛЬЗОВАНИЕ ЧАСТОТНОГО РЕСУРСА СИСТЕМОЙ ДЕКАМЕТРОВОЙ СВЯЗИ В РЕЖИМЕ ПСЕВДОСЛУЧАЙНОЙ ПЕРЕСТРОЙКИ РАБОЧЕЙ ЧАСТОТЫ,"Панин Р.С., Путилин А.Н., Хвостунов Ю.С.",2020,Да
48235569,ИМПУЛЬСНОЕ РЕГУЛИРОВАНИЕ В ПРЕОБРАЗОВАТЕЛЯХ ПОСТОЯННОГО ТОКА СИСТЕМЫ АВТОНОМНОГО ЭЛЕКТРОСНАБЖЕНИЯ КОМПЛЕКСОВ СВЯЗИ,"Абрамкин Р.В., Веселовский А.П., Винограденко А.М., Крачков А.А.",2020,Да
45432790,ON APPROACHES TO THE FUNCTIONING OF TRANSPORT COMMUNICATION NETWORKS MODELLING IN THE CONTEXT OF NETWORK AND COMPUTER ATTACKS BASED ON MARKOV PROCESSES THEORY,"Kanaev A.K., Ivanin A.N.",2020,Да
45445240,RECOVERY OF SIGNALS OF FREQUENCY MANIPULATION ACCORDING TO THE RESULTS OF THE ANALYSIS OF EDGE EFFECTS,"Dvornikov S.S., Dvornikov S.V., Kriachko A.F.",2020,Да
45413318,DIGITAL SYNTHESIS OF SIGNALS WITH A LOW LEVEL OF MANIFESTATION OF EDGE EFFECTS,"Dvornikov S.V., Dvornikov S.S., Kriachko A.F.",2020,Да
44871306,SYSTEM LEVEL PERFORMANCE EVALUATION OF LOCATION AWARE BEAMFORMING IN 5G ULTRA-DENSE NETWORKS,"Fokin G., Bachevsky S., Sevidov V.",2020,Да
41672274,ФИЗИЧЕСКАЯ ПОДГОТОВКА КУРСАНТОВ УЧЕБНЫХ ЦЕНТРОВ ВООРУЖЕННЫХ СИЛ РОССИЙСКОЙ ФЕДЕРАЦИИ,"Андросов А.М., Сорокин В.П., Яковлев Ю.В., Кузнецов П.К.",2019,Да
42446745,"СПОСОБ ОБЕСПЕЧЕНИЯ ЭЛЕКТРОМАГНИТНОЙ СОВМЕСТИМОСТИ РАДИОЭЛЕКТРОННЫХ СРЕДСТВ, РАЗМЕЩЕННЫХ НА ПОДВИЖНОМ ОБЪЕКТЕ","Авдеев А.Р., Кожевников Д.А., Малыгин И.Г., Худайназаров Ю.К., Чернолес В.П.",2019,Да
41553240,УЛЬТРАКОРОТКОВОЛНОВАЯ АНТЕННА,"Авдеев А.Р., Кожевников Д.А., Малыгин И.Г., Чернолес В.П., Грабек И.В.",2019,Да
41553298,СПОСОБ ОПРЕДЕЛЕНИЯ ПАРАМЕТРОВ ОРБИТЫ ИСКУССТВЕННОГО СПУТНИКА ЗЕМЛИ С ИСПОЛЬЗОВАНИЕМ ПРИЕМО-ПЕРЕДАЮЩИХ ОПОРНЫХ РЕПЕРНЫХ СТАНЦИЙ,"Агиевич С.Н., Ватутин В.М., Матюхин А.С., Модин М.И., Севидов В.В.",2019,Да
41553926,СПОСОБ ОПРЕДЕЛЕНИЯ КООРДИНАТ ИСТОЧНИКА РАДИОИЗЛУЧЕНИЙ С БОРТА ЛЕТАТЕЛЬНОГО АППАРАТА С ИСПОЛЬЗОВАНИЕМ ТРИОРТОГОНАЛЬНОЙ АНТЕННОЙ СИСТЕМЫ,"Богдановский С.В., Ледовская Э.Г., Севидов В.В., Симонов А.Н., Фокин Г.А.",2019,Да
41459123,УСТРОЙСТВО ПРИЕМА СИГНАЛОВ КВАДРАТУРНОЙ АМПЛИТУДНОЙ МАНИПУЛЯЦИИ,"Гордейчук А.Ю., Дворников С.В., Митаки В.В., Пшеничников А.В., Пылаев Н.А.",2019,Да
41276501,СПОСОБ ОПРЕДЕЛЕНИЯ ПАРАМЕТРОВ ОРБИТЫ ИСКУССТВЕННОГО СПУТНИКА ЗЕМЛИ С ИСПОЛЬЗОВАНИЕМ ПРИЕМНЫХ ОПОРНЫХ РЕПЕРНЫХ СТАНЦИЙ,"Агиевич С.Н., Беспалов В.Л., Ледовская Э.Г., Матюхин А.С., Подъячев П.А., Севидов В.В.",2019,Да
41276504,СПОСОБ ПОЛЯРИЗАЦИОННОГО ПЕЛЕНГОВАНИЯ РАДИОСИГНАЛОВ С ИСПОЛЬЗОВАНИЕМ ТРИОРТОГОНАЛЬНОЙ АНТЕННОЙ СИСТЕМЫ,"Богдановский С.В., Ледовская К.Г., Севидов В.В., Симонов А.Н.",2019,Да
41276522,УСТРОЙСТВО КОМПЛЕКСНОГО КОНТРОЛЯ ТЕХНИЧЕСКОГО СОСТОЯНИЯ РАДИОЭЛЕКТРОННОГО ОБОРУДОВАНИЯ,"Будко П.А., Винограденко А.М., Веселовский А.П., Гойденко В.К., Кузнецов С.В., Литвинов А.И.",2019,Да
41276680,СПОСОБ МОНИТОРИНГА БЕЗОПАСНОСТИ СИСТЕМЫ СВЯЗИ,"Лепешкин О.М., Лепешкин М.О., Митрофанов М.В., Новиков П.А., Худайназаров Ю.К., Шостак Р.К., Остроумов О.А.",2019,Да
41277935,СПОСОБ СОВМЕСТНОГО АРИФМЕТИЧЕСКОГО И ПОМЕХОУСТОЙЧИВОГО КОДИРОВАНИЯ И ДЕКОДИРОВАНИЯ,"Агеева Н.С., Оков И.Н., Устинов А.А.",2019,Да
41323175,РАЗНОСТНО-ДАЛЬНОМЕРНЫЙ СПОСОБ ОПРЕДЕЛЕНИЯ КООРДИНАТ ИСТОЧНИКА РАДИОИЗЛУЧЕНИЯ И УСТРОЙСТВО ДЛЯ ЕГО РЕАЛИЗАЦИИ,"Наумов А.С., Палий А.М., Пирогов Р.А., Рачицкий Д.В., Смирнов П.Л., Терентьев А.В., Царик О.В.",2019,Да
41363162,СПОСОБ ЗАЩИТЫ ИНФОРМАЦИОННО-ВЫЧИСЛИТЕЛЬНОЙ СЕТИ ОТ ВТОРЖЕНИЙ,"Липатников В.А., Чепелев К.В., Шевченко А.А.",2019,Да
40881960,СПОСОБ И УСТРОЙСТВО ОПРЕДЕЛЕНИЯ КООРДИНАТ ИСТОЧНИКОВ РАДИОИЗЛУЧЕНИЯ,"Комлев А.М., Куликов М.В., Наумов А.С., Смирнов П.Л., Терентьев А.В., Царик О.В.",2019,Да
40883193,СПОСОБ СЕЛЕКЦИИ ЦИФРОВЫХ ПОТОКОВ,"Аладинский В.А., Кузьминский С.В., Лебедев В.Д., Смирнов П.Л.",2019,Да
38145153,СПОСОБ МОНИТОРИНГА КОСМИЧЕСКОЙ РАДИОЛИНИИ,"Агиевич С.Н., Акулов А.Ю., Ватутин В.М., Воля А.В., Ивашина А.В., Матусов В.Г., Матюхин А.С., Севидов В.В., Соболев Д.Б., Тюлин А.Е., Цуканов С.Ю., Пестов К.А., Поляков А.В., Крамской Н.Н.",2019,Да
38146321,ТЕМ-РУПОР,"Верлан А.Г., Канаев К.А., Попов О.В., Смирнов П.Л., Царик О.В.",2019,Да
38147368,УСТРОЙСТВО ФОРМИРОВАНИЯ СИГНАЛОВ С МНОГОПОЗИЦИОННОЙ МАНИПУЛЯЦИЕЙ,"Гордейчук А.Ю., Дворников С.В., Литкевич Г.Ю., Пшеничников А.В., Пылаев Н.А.",2019,Да
38160940,АКТУАЛИЗАЦИЯ ЯЗЫКОВОЙ ЛИЧНОСТИ ПОЛИТИКА В СОВРЕМЕННОМ НЕМЕЦКОМ ПОЛИТИЧЕСКОМ ДИСКУРСЕ,Цуциева М.Г.,2019,Да
39270044,СПОСОБ БОРЬБЫ С АРТИЛЛЕРИЕЙ ПРОТИВНИКА,"Агеев П.А., Вишняков С.М., Гудков А.А., Иванов А.А., Козлов С.Ю., Кузьмин В.В., Кудрявцев А.М., Смирнов П.Л., Удальцов Н.П.",2019,Да
39273061,СПОСОБ СОЗДАНИЯ РЕТРАНСЛИРОВАННЫХ ПОМЕХ,"Золотов А.В., Мандрика Г.В., Смирнов П.Л., Царик О.В., Шепилов А.М.",2019,Да
39273129,СПОСОБ ОПРЕДЕЛЕНИЯ КООРДИНАТ ИСТОЧНИКА РАДИОИЗЛУЧЕНИЯ,"Агиевич С.Н., Красюков А.В., Севидов В.В., Севидова Л.М.",2019,Да
39275835,СПОСОБ ОЦЕНКИ ЭЛЕКТРОМАГНИТНОЙ СОВМЕСТИМОСТИ БОРТОВОГО РАДИОЭЛЕКТРОННОГО ОБОРУДОВАНИЯ,"Дворников С.В., Домбровский Я.А., Егоров С.А., Иванов В.А., Кузнецова Д.А., Москалец Г.Н., Оков И.Н., Устинов А.А., Чихонадских А.П.",2019,Да
37345393,ПОЕЗДНАЯ МОДУЛЬНАЯ ПЕРЕДАЮЩАЯ ФАЗИРОВАННАЯ АНТЕННАЯ РЕШЕТКА,"Авдеев А.Р., Малыгин И.Г., Чернолес В.П.",2019,Да
37345420,СПОСОБ ОБНАРУЖЕНИЯ КОМПЬЮТЕРНЫХ АТАК,"Дементьев В.Е., Киреев С.Х., Коцыняк М.А., Лаута О.С., Малыгин И.Г.",2019,Да
37348977,СПОСОБ ОПРЕДЕЛЕНИЯ МЕСТОПОЛОЖЕНИЯ ОБЪЕКТА НАВИГАЦИИ,"Баушев С.В., Викторов В.А., Смирнов П.Л.",2019,Да
37349237,СПОСОБ РАДИОПОДАВЛЕНИЯ СПУТНИКОВЫХ КАНАЛОВ УПРАВЛЕНИЯ,"Агиевич С.Н., Волощук Э.В., Круглов С.А., Луценко С.А., Пономарев А.А.",2019,Да
37356645,СПОСОБ ОПРЕДЕЛЕНИЯ МЕСТОПОЛОЖЕНИЯ АБОНЕНТСКОГО ТЕРМИНАЛА С ПОМОЩЬЮ СПУТНИКА-РЕТРАНСЛЯТОРА НА НИЗКОЙ ОКОЛОЗЕМНОЙ ОРБИТЕ,"Агиевич С.Н., Ивашина А.В., Карузский А.В., Матюхин А.С., Плужник Е.Г., Севидов В.В.",2019,Да
37356972,СПОСОБ ОПРЕДЕЛЕНИЯ МЕСТОПОЛОЖЕНИЯ АБОНЕНТСКОГО ТЕРМИНАЛА С ПОМОЩЬЮ НЕ МЕНЕЕ ДВУХ СПУТНИКОВ-РЕТРАНСЛЯТОРОВ НА НИЗКОЙ ОКОЛОЗЕМНОЙ ОРБИТЕ,"Агиевич С.Н., Бердников А.В., Буев С.Г., Ватутин В.М., Глуздов А.Н., Климов С.А., Полтавец Ю.И., Пономарев А.А., Севидов В.В., Смирнов М.А., Топорков И.С., Ширшов М.В.",2019,Да
37357874,СПОСОБ ПРОКЛАДЫВАНИЯ МАРШРУТА ДВИЖЕНИЯ ПОДВИЖНЫХ ОБЪЕКТОВ ПО ПЕРЕСЕЧЕННОЙ МЕСТНОСТИ,"Агеев П.А., Иванов А.А., Козлов С.Ю., Кузьмин В.В., Кудрявцев А.М., Смирнов П.Л., Удальцов Н.П.",2019,Да
37063066,МОНИТОРИНГ ОБРАЗОВАТЕЛЬНОГО ПРОЦЕССА ВОЕННОЙ ПОДГОТОВКИ,"Лубянников А.А., Мальцева О.Л., Штеренберг И.Г., Елисейкин М.М., Архипенко Н.П., Коровай В.И.",2019,Да
37598621,АЛЬБОМ СХЕМ ПО ФИЛОСОФИИ,Жуков С.А.,2019,Да
37778155,АКТУАЛИЗАЦИЯ ЯЗЫКОВОЙ ЛИЧНОСТИ ПОЛИТИКА В СОВРЕМЕННОМ НЕМЕЦКОМ ПОЛИТИЧЕСКОМ ДИСКУРСЕ,Цуциева М.Г.,2019,Да
39549937,"ВОИНСКИЙ ДИСКУРС: ТРИ ИСТОЧНИКА, ТРИ СОСТАВНЫЕ ЧАСТИ",Зверев С.Э.,2019,Да
42792948,АЛГОРИТМЫ ПОВЫШЕНИЯ ДОСТОВЕРНОСТИ С ИСПОЛЬЗОВАНИЕМ КОНТРОЛЬНЫХ ПАКЕТОВ В КАНАЛАХ ПЕРЕДАЧИ ДАННЫХ СПЕЦИАЛЬНОГО НАЗНАЧЕНИЯ,Неижмак А.В.,2019,Да
48399786,ФИЗИКА. СВЕТОДИОДЫ,Нет авторов,2019,Да
41207882,МЕТОД ВНЕДРЕНИЯ ЦИФРОВОГО ВОДЯНОГО ЗНАКА НА БАЗЕ МОРФОЛОГИЧЕСКОЙ ОБРАБОТКИ ИЗОБРАЖЕНИЯ И МОДУЛЯРНОЙ АРИФМЕТИКИ,"Белов К.Г., Лепешкин О.М., Шуравин А.С.",2019,Да
37293836,ИНФОРМАЦИОННАЯ МОДЕЛЬ ОТБОРА АБИТУРИЕНТОВ И СЛУШАТЕЛЕЙ В ВОЕННЫЕ ОБРАЗОВАТЕЛЬНЫЕ ОРГАНИЗАЦИИ ВЫСШЕГО ОБРАЗОВАНИЯ С ИСПОЛЬЗОВАНИЕМ СРЕДСТВ АВТОМАТИЗАЦИИ,"Фот Р.С., Фот Ю.Д.",2019,Нет
37280668,МЕТОДИКА РАСЧЁТА ДИНАМИЧЕСКИХ ХАРАКТЕРИСТИК КОНДЕНСАТОРНЫХ МЕМБРАННЫХ СТРУКТУР,"Пщелко Н.С., Малофеев В.А., Трихлеб Д.В., Михайлец А.Н.",2019,Нет
41173997,ПРОБЛЕМА ДИАГНОСТИКИ УСВОЕНИЯ УЧЕБНОГО МАТЕРИАЛА НА УРОВНЕ ВЛАДЕТЬ,"Иванов В.В., Петрова Т.В.",2019,Да
41208326,МЕТОДИКА ПРОВЕРКИ ОБЪЕКТНО - ОРИЕНТИРОВАННОЙ СИСТЕМЫ НА НАЛИЧИЕ ВОЗМОЖНОСТЕЙ НЕСАНКЦИОНИРОВАННОГО ДОСТУПА,"Алмаев Т.Ю., Лепешкин О.М.",2019,Да
41253685,РАЗВИТИЕ КУЛЬТУРЫ РЕЧИ СРЕДСТВАМИ ИНОСТРАННОГО ЯЗЫКА В ВОЕННОМ ВУЗЕ,Заяц И.Г.,2019,Да
41207885,МЕТОДИКА СЕТЕВОГО МОНИТОРИНГА ЗАЩИЩЕННОСТИ УЗЛОВ СВЯЗИ СЕТИ ПЕРЕДАЧИ ДАННЫХ ОТ ДЕСТРУКТИВНЫХ ПРОГРАММНО-АППАРАТНЫХ ВОЗДЕЙСТВИЙ,"Шостак Р.К., Новиков П.А., Шуравин А.С., Лепешкин М.О.",2019,Да
42944538,ОПЫТ СОЗДАНИЯ ИНФОРМАЦИОННО-ОБРАЗОВАТЕЛЬНОЙ СРЕДЫ В ВОЕННОЙ АКАДЕМИИ СВЯЗИ,"Ренсков А.А., Чирушкин К.А.",2019,Да
41207886,МОДЕЛИРОВАНИЕ ИНФО-ТЕЛЕКОММУНИКАЦИОННЫХ СИСТЕМ В ПРОЦЕССЕ ПОДДЕРЖКИ ПРИНЯТИЯ РЕШЕНИЙ,"Бречко А.А., Акишин А.В., Первов М.С.",2019,Да
41173998,АНАЛИЗ ПОСТРОЕНИЯ ИНФОРМАЦИОННО-ОБРАЗОВАТЕЛЬНОЙ СРЕДЫ В ВОЕННОЙ ОБРАЗОВАТЕЛЬНОЙ ОРГАНИЗАЦИИ МО РФ,Сычёв Ю.В.,2019,Да
41207887,МОДЕЛИРОВАНИЕ ПРОЦЕССОВ КОНТРОЛЯ И ВОССТАНОВЛЕНИЯ ЭЛЕМЕНТОВ СИСТЕМЫ СВЯЗИ НА ОСНОВЕ НЕЙРОСЕТЕЙ,"Хохлов Е.В., Пузынин В.И.",2019,Да
41652208,"РАЗРАБОТКА ДИДАКТИЧЕСКОГО МАТЕРИАЛА ПО ТЕМЕ ""ОБЪЕКТЫ ЯДЕРНОЙ ИНФРАСТРУКТУРЫ ИНДИИ"" (""NUCLEAR PROGRAMS OF DIFFERENT COUNTRIES"") ДЛЯ ОБУЧЕНИЯ КУРСАНТОВ НЕЯЗЫКОВЫХ ВОЕННЫХ ВУЗОВ","Ереметова К.Ю., Юренская С.А.",2019,Да
41303611,ОБРАЗОВАТЕЛЬНЫЕ ТЕХНОЛОГИИ ПРЕПОДАВАНИЯ УЧЕБНЫХ ДИСЦИПЛИН,"Стародубцев Ю.И., Харченко Е.Б., Митрофанов М.В., Лаута О.С.",2019,Да
46470582,"ПОКАЗАТЕЛИ ДОСТУПНОСТИ, ЦЕЛОСТНОСТИ И КОНФИДЕНЦИАЛЬНОСТИ ДАННЫХ ПОЛЬЗОВАТЕЛЕЙ БЕСПРОВОДНЫХ СЕНСОРНЫХ СЕТЕЙ В ИНТЕРЕСАХ АНАЛИЗА И ОБЕСПЕЧЕНИЯ ИХ ЗАЩИЩЕННОСТИ","Десницкий В.А., Паращук И.Б.",2019,Да
41352561,СТАТИЧЕСКАЯ ЭЛЕКТРИЗАЦИЯ ОБСЛУЖИВАЮЩЕГО ПЕРСОНАЛА И ПРОБЛЕМА ОБЕСПЕЧЕНИЯ ЭЛЕКТРОМАГНИТНОЙ СОВМЕСТИМОСТИ ПРИ ЭКСПЛУАТАЦИИ ТЕХНИКИ СВЯЗИ,"Абрамян В.К., Гель В.Э., Жирохов А.И.",2019,Да
46144790,ИНОСТРАННЫЕ ЯЗЫКИ В ОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЯХ МО РФ: ЧАСТНЫЕ МЕТОДИКИ И УЧЕБНЫЕ МАТЕРИАЛЫ,Нет авторов,2019,Да
41207893,МОНИТОРИНГ СЕТЕЙ СВЯЗИ ОБЩЕГО ПОЛЬЗОВАНИЯ В ЦЕЛЯХ ПОВЫШЕНИЯ ИНТЕЛЛЕКТУАЛИЗАЦИИ ПРИНИМАЕМЫХ РЕШЕНИЙ,"Ахмадиев И.Р., Шостак О.К., Енин Н.Н.",2019,Да
41207894,НАПРАВЛЕНИЯ ПОВЫШЕНИЯ РАЗВЕДЫВАТЕЛЬНОЙ ЗАЩИЩЕННОСТИ СЕТИ РАДИОСВЯЗИ СПЕЦИАЛЬНОГО НАЗНАЧЕНИЯ В СОВРЕМЕННЫХ УСЛОВИЯХ,"Черкасов С.А., Васюков Д.Ю., Митрофанов М.В.",2019,Да
43993829,"ИССЛЕДОВАНИЕ ШИРОКОПОЛОСНЫХ СВОЙСТВ ТРЕХЛУЧЕВОЙ СТЕЛЮЩЕЙСЯ АНТЕННЫ, РАЗМЕЩЕННОЙ В СЛОИСТОЙ СРЕДЕ АРКТИЧЕСКОЙ ЗОНЫ","Леонюк А.С., Васильев Н.А.",2019,Да
41174001,СПЕЦИФИКА ОБЕСПЕЧЕНИЯ ИНФОРМАЦИОННОЙ БЕЗОПАСНОСТИ ЭЛЕКТРОННОЙ ИНФОРМАЦИОННО-ОБРАЗОВАТЕЛЬНОЙ СРЕДЫ ВОЕННОЙ ОБРАЗОВАТЕЛЬНОЙ ОРГАНИЗАЦИИ,"Кузнецов М.Г., Михайлов А.Л., Девицкий А.Ф.",2019,Да
42436898,ОПРЕДЕЛЕНИЕ ОБЛАСТИ СКАНИРОВАНИЯ ДЛЯ ПЕРВИЧНОГО НАВЕДЕНИЯ ПРИЕМОПЕРЕДАТЧИКОВ АТМОСФЕРНЫХ ОПТИЧЕСКИХ СИСТЕМ ПЕРЕДАЧИ С ПОМОЩЬЮ СИСТЕМЫ GPS,"Журавлёв Д.А., Левин А.В.",2019,Да
41207897,ОБРАБОТКА РЕЗУЛЬТАТОВ КОНТРОЛЯ РЕЧИ И РЕЧЕВЫХ КОМАНД С ПОМОЩЬЮ НЕЙРОСЕТИ,"Курило А.А., Хохлов Е.В., Сорокин М.А.",2019,Да
41170424,ПЕРСПЕКТИВНЫЕ ТРАНСМИССИИ ЛЕСНЫХ МАШИН,"Швецова В.В., Гусева Т.А.",2019,Да
41515790,ПЕДАГОГИЧЕСКИЕ ПРИНЦИПЫ УПРАВЛЕНИЯ ФИЗИЧЕСКОЙ ПОДГОТОВКОЙ КУРСАНТОВ ВУЗОВ,"Переходко Ф.Г., Дмитренко О.А.",2019,Да
41326421,ИННОВАЦИОННОЕ ОБРАЗОВАТЕЛЬНОЕ ПРОСТРАНСТВО: ТЕОРИЯ И ПРАКТИКА ОБУЧЕНИЯ ИНОСТРАННЫМ ЯЗЫКАМ И РУССКОМУ ЯЗЫКУ КАК ИНОСТРАННОМУ В ВЫСШЕЙ ШКОЛЕ,Нет авторов,2019,Да
41170426,СОВРЕМЕННЫЕ КОМПОЗИЦИОННЫЕ МАТЕРИАЛЫ НА ОСНОВЕ ДРЕВЕСИНЫ,"Швецова В.В., Гусева Т.А.",2019,Да
42436899,ОБЕСПЕЧЕНИЕ ОПЕРАТИВНОСТИ КОНТРОЛЯ ВЫПОЛНЕНИЯ ПОЛИТИКИ БЕЗОПАСНОСТИ ИНФОРМАЦИИ НА ТЕЛЕКОММУНИКАЦИОННОМ ОБОРУДОВАНИИ,"Невядомский А.Е., Новиков П.А., Худайназаров Ю.К.",2019,Да
42212925,ГЕНДЕРНЫЙ АСПЕКТ РЕЧЕВОЙ ДЕЯТЕЛЬНОСТИ ЯЗЫКОВОЙ ЛИЧНОСТИ НЕМЕЦКОГО ПОЛИТИКА,Цуциева М.Г.,2019,Да
42436900,ПРОФИЛЬ КОНТРОЛЯ БЕЗОПАСНОСТИ ИНФОРМАЦИИ НА ТЕЛЕКОММУНИКАЦИОННОМ ОБОРУДОВАНИИ,"Невядомский А.Е., Новиков П.А., Худайназаров Ю.К.",2019,Да
41207901,ОРГАНИЗАЦИЯ УСТОЙЧИВОЙ СЕТИ БЕСПРОВОДНОЙ ПЕРЕДАЧИ ДАННЫХ,"Муртазин И.Р., Мамай А.В., Коцыняк М.А., Васюков Д.Ю.",2019,Да
41207902,ОСОБЕННОСТЬ МЕРОПРИЯТИЙ ЗАЩИТЫ ИНФОРМАЦИИ НА КРИТИЧЕСКИ ВАЖНЫХ ОБЪЕКТАХ,"Филин А.В., Анисимов В.В., Рыжов М.В.",2019,Да
